trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
551,False,"{'a': 0.5, 'e': 0.849103787260085}",30,0,-126.29820068428815,"{0: 19, 1: 2, 2: 6, 3: 2, 4: 1}",0
552,False,"{'a': 0.5, 'e': 0.8485698459563152}",20,0,-128.7064778894853,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
553,False,"{'a': 0.5, 'e': 0.8480350390265191}",20,0,-123.98951407907917,"{0: 10, 1: 1, 2: 7, 3: 1, 4: 1}",0
554,False,"{'a': 0.5, 'e': 0.8474993670162533}",25,16,2.8293864554672457,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
555,False,"{'a': 0.5, 'e': 0.8469628304719566}",20,0,-65.34526949580076,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
556,False,"{'a': 0.5, 'e': 0.84642542994095}",25,0,-90.32638260794894,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
557,False,"{'a': 0.5, 'e': 0.8458871659714359}",25,0,-170.89388520869258,"{0: 15, 1: 2, 2: 4, 3: 1, 4: 3}",0
558,False,"{'a': 0.5, 'e': 0.845348039112497}",25,0,-171.39486080904558,"{0: 16, 1: 0, 2: 5, 3: 1, 4: 3}",0
559,False,"{'a': 0.5, 'e': 0.8448080499140967}",25,0,-49.386481683284906,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
560,False,"{'a': 0.5, 'e': 0.844267198927078}",20,0,-82.01663748607257,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
561,False,"{'a': 0.5, 'e': 0.8437254867031628}",25,0,-111.6008676417145,"{0: 16, 1: 2, 2: 4, 3: 2, 4: 1}",0
562,False,"{'a': 0.5, 'e': 0.8431829137949519}",30,6,-44.4491460371372,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 1}",1
563,False,"{'a': 0.5, 'e': 0.8426394807559237}",25,8,-64.97041915236181,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 1}",1
564,False,"{'a': 0.5, 'e': 0.8420951881404342}",30,1,-75.00082357596564,"{0: 21, 1: 2, 2: 5, 3: 0, 4: 1}",1
565,False,"{'a': 0.5, 'e': 0.8415500365037163}",20,0,-4.18643477605965,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
566,False,"{'a': 0.5, 'e': 0.8410040264018792}",25,3,-34.63609048246747,"{0: 15, 1: 4, 2: 2, 3: 1, 4: 0}",1
567,False,"{'a': 0.5, 'e': 0.8404571583919077}",30,0,-60.541259323774355,"{0: 22, 1: 3, 2: 3, 3: 2, 4: 0}",0
568,False,"{'a': 0.5, 'e': 0.8399094330316618}",20,0,-150.7610678228021,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 3}",0
569,False,"{'a': 0.5, 'e': 0.839360850879876}",20,5,-18.92134913429384,"{0: 10, 1: 4, 2: 1, 3: 0, 4: 0}",1
570,False,"{'a': 0.5, 'e': 0.8388114124961591}",25,0,-148.16137420085911,"{0: 14, 1: 1, 2: 6, 3: 3, 4: 1}",0
571,False,"{'a': 0.5, 'e': 0.838261118440993}",30,0,-22.710781995004165,"{0: 24, 1: 1, 2: 5, 3: 0, 4: 0}",0
572,False,"{'a': 0.5, 'e': 0.8377099692757327}",20,0,-81.56167868401468,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
573,False,"{'a': 0.5, 'e': 0.8371579655626055}",25,0,-156.11642102851175,"{0: 13, 1: 1, 2: 8, 3: 2, 4: 1}",0
574,False,"{'a': 0.5, 'e': 0.8366051078647101}",20,0,-11.374423856302899,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
575,False,"{'a': 0.5, 'e': 0.8360513967460167}",20,9,9.090818190640164,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
576,False,"{'a': 0.5, 'e': 0.835496832771366}",20,0,-36.73208256994491,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",1
577,False,"{'a': 0.5, 'e': 0.8349414165064687}",20,0,-0.6518908515155805,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
578,False,"{'a': 0.5, 'e': 0.8343851485179047}",20,0,-20.573260001672082,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
579,False,"{'a': 0.5, 'e': 0.8338280293731232}",30,0,-128.99787685601297,"{0: 22, 1: 3, 2: 2, 3: 0, 4: 3}",0
580,False,"{'a': 0.5, 'e': 0.8332700596404411}",30,0,-115.1384531659362,"{0: 23, 1: 1, 2: 2, 3: 2, 4: 2}",0
581,False,"{'a': 0.5, 'e': 0.8327112398890435}",35,0,-90.45460151089218,"{0: 27, 1: 3, 2: 3, 3: 0, 4: 2}",0
582,False,"{'a': 0.5, 'e': 0.8321515706889823}",30,13,-47.17476826048676,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
583,False,"{'a': 0.5, 'e': 0.8315910526111759}",20,15,1.3863018629576178,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
584,False,"{'a': 0.5, 'e': 0.831029686227409}",20,0,-22.697075986106277,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
585,False,"{'a': 0.5, 'e': 0.8304674721103312}",20,5,-25.280117703326564,"{0: 10, 1: 2, 2: 3, 3: 0, 4: 0}",1
586,False,"{'a': 0.5, 'e': 0.8299044108334571}",25,0,-111.43753352711734,"{0: 16, 1: 2, 2: 4, 3: 2, 4: 1}",0
587,False,"{'a': 0.5, 'e': 0.8293405029711656}",20,0,-50.49640185219628,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
588,False,"{'a': 0.5, 'e': 0.8287757490986987}",20,12,-30.721376613330776,"{0: 5, 1: 0, 2: 2, 3: 1, 4: 0}",1
589,False,"{'a': 0.5, 'e': 0.8282101497921621}",20,0,-63.86240916667253,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
590,False,"{'a': 0.5, 'e': 0.8276437056285236}",20,0,-41.561570403790626,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
591,False,"{'a': 0.5, 'e': 0.8270764171856126}",25,0,-118.61738528077468,"{0: 14, 1: 6, 2: 3, 3: 0, 4: 2}",0
592,False,"{'a': 0.5, 'e': 0.8265082850421204}",25,0,-69.5611585616099,"{0: 17, 1: 4, 2: 3, 3: 0, 4: 1}",0
593,False,"{'a': 0.5, 'e': 0.8259393097775981}",25,0,-63.56772824289179,"{0: 18, 1: 0, 2: 5, 3: 2, 4: 0}",0
594,False,"{'a': 0.5, 'e': 0.8253694919724576}",25,0,-79.60134803090807,"{0: 16, 1: 0, 2: 8, 3: 1, 4: 0}",0
595,False,"{'a': 0.5, 'e': 0.8247988322079699}",20,7,-44.654153761872244,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 1}",1
596,False,"{'a': 0.5, 'e': 0.8242273310662649}",20,0,-66.92719914500829,"{0: 13, 1: 2, 2: 3, 3: 2, 4: 0}",0
597,False,"{'a': 0.5, 'e': 0.8236549891303311}",25,0,-68.73762515952014,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
598,False,"{'a': 0.5, 'e': 0.8230818069840141}",30,6,-34.4127226382322,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 0}",1
599,False,"{'a': 0.5, 'e': 0.8225077852120174}",20,0,-32.00459071128442,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
600,False,"{'a': 0.5, 'e': 0.8219329243999002}",25,5,-123.93602307029632,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",1
601,False,"{'a': 0.5, 'e': 0.8213572251340782}",25,0,-107.19439787041487,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
602,False,"{'a': 0.5, 'e': 0.820780688001822}",20,0,-125.84657622837342,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
603,False,"{'a': 0.5, 'e': 0.8202033135912571}",35,9,-120.04146001803645,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 3}",1
604,False,"{'a': 0.5, 'e': 0.8196251024913632}",25,0,-211.33164336563146,"{0: 13, 1: 3, 2: 3, 3: 3, 4: 3}",0
605,False,"{'a': 0.5, 'e': 0.8190460552919733}",25,0,-0.4656458002449695,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
606,False,"{'a': 0.5, 'e': 0.8184661725837734}",25,0,-163.07487518782577,"{0: 15, 1: 4, 2: 2, 3: 1, 4: 3}",0
607,False,"{'a': 0.5, 'e': 0.8178854549583019}",20,7,-18.929625872347355,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 0}",1
608,False,"{'a': 0.5, 'e': 0.8173039030079485}",20,0,-21.98190025437517,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
609,False,"{'a': 0.5, 'e': 0.8167215173259548}",30,0,-272.4690015883741,"{0: 15, 1: 3, 2: 7, 3: 0, 4: 5}",0
610,False,"{'a': 0.5, 'e': 0.816138298506412}",20,0,-15.26773081221362,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
611,False,"{'a': 0.5, 'e': 0.8155542471442616}",20,3,-74.47301177983323,"{0: 12, 1: 1, 2: 1, 3: 2, 4: 1}",1
612,False,"{'a': 0.5, 'e': 0.8149693638352945}",20,0,-50.93481632640885,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
613,False,"{'a': 0.5, 'e': 0.8143836491761499}",20,0,-130.8259904907527,"{0: 9, 1: 3, 2: 5, 3: 2, 4: 1}",0
614,False,"{'a': 0.5, 'e': 0.8137971037643156}",20,0,-57.44775600381364,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
615,False,"{'a': 0.5, 'e': 0.8132097281981262}",25,0,-91.95393276030407,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
616,False,"{'a': 0.5, 'e': 0.8126215230767635}",35,13,-129.82430336579097,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 3}",1
617,False,"{'a': 0.5, 'e': 0.8120324890002557}",30,0,-134.18944999886784,"{0: 19, 1: 4, 2: 4, 3: 1, 4: 2}",0
618,False,"{'a': 0.5, 'e': 0.8114426265694762}",20,0,-58.253709434183385,"{0: 11, 1: 4, 2: 5, 3: 0, 4: 0}",0
619,False,"{'a': 0.5, 'e': 0.8108519363861438}",35,9,-75.17852066715061,"{0: 18, 1: 3, 2: 3, 3: 1, 4: 1}",1
620,False,"{'a': 0.5, 'e': 0.8102604190528214}",25,0,-100.55308123660787,"{0: 15, 1: 1, 2: 7, 3: 2, 4: 0}",0
621,False,"{'a': 0.5, 'e': 0.8096680751729157}",20,0,-49.30450168724121,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
622,False,"{'a': 0.5, 'e': 0.8090749053506768}",30,0,-109.5544941281952,"{0: 23, 1: 0, 2: 3, 3: 3, 4: 1}",0
623,False,"{'a': 0.5, 'e': 0.808480910191197}",20,8,-4.998232011878826,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
624,False,"{'a': 0.5, 'e': 0.807886090300411}",20,0,-227.6311822392292,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 5}",0
625,False,"{'a': 0.5, 'e': 0.8072904462850943}",20,8,-47.95742770757134,"{0: 6, 1: 2, 2: 3, 3: 1, 4: 0}",1
626,False,"{'a': 0.5, 'e': 0.8066939787528632}",25,0,-149.83025420555916,"{0: 14, 1: 2, 2: 6, 3: 1, 4: 2}",0
627,False,"{'a': 0.5, 'e': 0.8060966883121745}",20,0,-135.455293434011,"{0: 12, 1: 1, 2: 3, 3: 2, 4: 2}",0
628,False,"{'a': 0.5, 'e': 0.8054985755723238}",25,0,-67.83391371186477,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 1}",0
629,False,"{'a': 0.5, 'e': 0.8048996411434461}",25,0,-26.31303787879947,"{0: 18, 1: 5, 2: 2, 3: 0, 4: 0}",0
630,False,"{'a': 0.5, 'e': 0.8042998856365143}",20,0,-145.4716554014047,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 3}",0
631,False,"{'a': 0.5, 'e': 0.8036993096633388}",25,0,-14.725913549515845,"{0: 21, 1: 2, 2: 1, 3: 1, 4: 0}",0
632,False,"{'a': 0.5, 'e': 0.8030979138365674}",25,7,-124.85130665459393,"{0: 10, 1: 0, 2: 6, 3: 0, 4: 2}",1
633,False,"{'a': 0.5, 'e': 0.8024956987696835}",25,0,-151.54351665083908,"{0: 14, 1: 2, 2: 6, 3: 1, 4: 2}",0
634,False,"{'a': 0.5, 'e': 0.8018926650770071}",20,0,-51.93356099506958,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
635,False,"{'a': 0.5, 'e': 0.8012888133736925}",25,1,-96.99895780745753,"{0: 15, 1: 1, 2: 7, 3: 0, 4: 1}",1
636,False,"{'a': 0.5, 'e': 0.8006841442757288}",20,0,-83.37895916641612,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
637,False,"{'a': 0.5, 'e': 0.800078658399939}",25,0,-127.46452035908737,"{0: 17, 1: 2, 2: 2, 3: 2, 4: 2}",0
638,False,"{'a': 0.5, 'e': 0.7994723563639791}",30,0,-176.6692511918141,"{0: 16, 1: 2, 2: 9, 3: 1, 4: 2}",0
639,False,"{'a': 0.5, 'e': 0.7988652387863379}",30,0,-200.81256506270051,"{0: 19, 1: 1, 2: 6, 3: 0, 4: 4}",0
640,False,"{'a': 0.5, 'e': 0.7982573062863358}",20,0,-92.19874928980431,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
641,False,"{'a': 0.5, 'e': 0.7976485594841248}",25,0,-71.05767711528088,"{0: 17, 1: 2, 2: 4, 3: 2, 4: 0}",0
642,False,"{'a': 0.5, 'e': 0.7970389990006875}",25,7,-91.22292532684375,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 2}",1
643,False,"{'a': 0.5, 'e': 0.7964286254578364}",20,0,-114.30898501439543,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
644,False,"{'a': 0.5, 'e': 0.7958174394782135}",20,0,-88.52097778152465,"{0: 11, 1: 0, 2: 8, 3: 1, 4: 0}",0
645,False,"{'a': 0.5, 'e': 0.7952054416852896}",20,0,-85.33290381069685,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 2}",0
646,False,"{'a': 0.5, 'e': 0.7945926327033637}",20,5,-4.216934206849121,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
647,False,"{'a': 0.5, 'e': 0.793979013157562}",20,0,-35.73090244924576,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
648,False,"{'a': 0.5, 'e': 0.7933645836738378}",20,16,7.210869970725704,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
649,False,"{'a': 0.5, 'e': 0.7927493448789706}",25,0,-78.96646904994377,"{0: 18, 1: 2, 2: 1, 3: 4, 4: 0}",0
650,False,"{'a': 0.5, 'e': 0.7921332974005655}",35,0,-138.37763519893326,"{0: 22, 1: 2, 2: 8, 3: 2, 4: 1}",0
651,False,"{'a': 0.5, 'e': 0.7915164418670524}",20,0,-15.975240063846666,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
652,False,"{'a': 0.5, 'e': 0.7908987789076856}",20,0,-45.73118755064342,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
653,False,"{'a': 0.5, 'e': 0.7902803091525429}",20,10,-11.225013295333005,"{0: 7, 1: 2, 2: 1, 3: 0, 4: 0}",1
654,False,"{'a': 0.5, 'e': 0.7896610332325255}",20,0,-142.66985447567814,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 2}",0
655,False,"{'a': 0.5, 'e': 0.7890409517793565}",20,0,-108.665392692168,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
656,False,"{'a': 0.5, 'e': 0.7884200654255811}",20,0,-124.6617372514002,"{0: 11, 1: 2, 2: 4, 3: 2, 4: 1}",0
657,False,"{'a': 0.5, 'e': 0.7877983748045653}",20,0,-180.17303855722162,"{0: 12, 1: 0, 2: 4, 3: 0, 4: 4}",0
658,False,"{'a': 0.5, 'e': 0.7871758805504956}",20,0,-48.686921129761465,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
659,False,"{'a': 0.5, 'e': 0.7865525832983785}",25,0,-73.46784546450463,"{0: 17, 1: 4, 2: 3, 3: 0, 4: 1}",0
660,False,"{'a': 0.5, 'e': 0.7859284836840392}",20,0,-115.32674715304535,"{0: 11, 1: 5, 2: 2, 3: 0, 4: 2}",0
661,False,"{'a': 0.5, 'e': 0.7853035823441221}",30,0,-47.642822544741676,"{0: 23, 1: 1, 2: 5, 3: 1, 4: 0}",0
662,False,"{'a': 0.5, 'e': 0.7846778799160886}",25,0,-22.832606618738954,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
663,False,"{'a': 0.5, 'e': 0.7840513770382179}",25,0,-112.60622206819308,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
664,False,"{'a': 0.5, 'e': 0.7834240743496055}",30,0,-43.43466539692854,"{0: 26, 1: 0, 2: 2, 3: 1, 4: 1}",0
665,False,"{'a': 0.5, 'e': 0.7827959724901626}",25,0,-71.46968369375367,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
666,False,"{'a': 0.5, 'e': 0.7821670721006163}",20,0,-45.311030970584255,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
667,False,"{'a': 0.5, 'e': 0.7815373738225075}",30,0,-148.53695081592596,"{0: 18, 1: 3, 2: 6, 3: 1, 4: 2}",0
668,False,"{'a': 0.5, 'e': 0.7809068782981914}",30,0,-129.8974737730193,"{0: 18, 1: 2, 2: 8, 3: 1, 4: 1}",0
669,False,"{'a': 0.5, 'e': 0.7802755861708365}",30,5,-117.744149057047,"{0: 13, 1: 0, 2: 10, 3: 2, 4: 0}",1
670,False,"{'a': 0.5, 'e': 0.7796434980844237}",30,0,-226.33146153161914,"{0: 16, 1: 3, 2: 7, 3: 0, 4: 4}",0
671,False,"{'a': 0.5, 'e': 0.7790106146837462}",20,0,-175.1776142586849,"{0: 11, 1: 0, 2: 5, 3: 1, 4: 3}",0
672,False,"{'a': 0.5, 'e': 0.7783769366144083}",30,15,-2.111740415142094,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 0}",1
673,False,"{'a': 0.5, 'e': 0.7777424645228247}",20,0,-22.193806957075484,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",1
674,False,"{'a': 0.5, 'e': 0.7771071990562206}",20,0,-101.87636083894947,"{0: 12, 1: 3, 2: 2, 3: 2, 4: 1}",0
675,False,"{'a': 0.5, 'e': 0.77647114086263}",25,0,-104.39688463933417,"{0: 13, 1: 3, 2: 7, 3: 2, 4: 0}",0
676,False,"{'a': 0.5, 'e': 0.775834290590896}",25,10,-88.13122173519885,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 2}",1
677,False,"{'a': 0.5, 'e': 0.7751966488906695}",30,12,-13.043268396743807,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 0}",1
678,False,"{'a': 0.5, 'e': 0.7745582164124087}",25,0,-61.901080540376164,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
679,False,"{'a': 0.5, 'e': 0.7739189938073785}",20,0,-58.33978409186053,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 0}",0
680,False,"{'a': 0.5, 'e': 0.7732789817276498}",20,0,-65.73424050261609,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
681,False,"{'a': 0.5, 'e': 0.7726381808260988}",20,0,-14.789179360519167,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
682,False,"{'a': 0.5, 'e': 0.7719965917564067}",20,0,-126.6383317364017,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 3}",0
683,False,"{'a': 0.5, 'e': 0.7713542151730582}",20,0,-7.513612503567349,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
684,False,"{'a': 0.5, 'e': 0.7707110517313417}",25,0,-105.18684330227066,"{0: 20, 1: 0, 2: 1, 3: 2, 4: 2}",0
685,False,"{'a': 0.5, 'e': 0.7700671020873482}",25,0,-170.53108379676146,"{0: 16, 1: 2, 2: 2, 3: 2, 4: 3}",0
686,False,"{'a': 0.5, 'e': 0.7694223668979706}",25,0,-67.83035599725592,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
687,False,"{'a': 0.5, 'e': 0.7687768468209033}",20,0,-16.284519970806148,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
688,False,"{'a': 0.5, 'e': 0.7681305425146412}",30,0,-63.179297848269435,"{0: 22, 1: 2, 2: 4, 3: 2, 4: 0}",0
689,False,"{'a': 0.5, 'e': 0.7674834546384792}",30,0,-262.0019207463201,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 5}",0
690,False,"{'a': 0.5, 'e': 0.7668355838525118}",30,0,-156.9391515941182,"{0: 19, 1: 2, 2: 6, 3: 0, 4: 3}",0
691,False,"{'a': 0.5, 'e': 0.7661869308176318}",20,10,-32.52447505677016,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
692,False,"{'a': 0.5, 'e': 0.7655374961955301}",30,8,-75.09539943383773,"{0: 13, 1: 3, 2: 4, 3: 2, 4: 0}",1
693,False,"{'a': 0.5, 'e': 0.7648872806486948}",25,0,-133.64361719425116,"{0: 17, 1: 1, 2: 3, 3: 2, 4: 2}",0
694,False,"{'a': 0.5, 'e': 0.764236284840411}",20,0,-40.17967453615639,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
695,False,"{'a': 0.5, 'e': 0.7635845094347592}",25,0,-71.7704328018141,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
696,False,"{'a': 0.5, 'e': 0.7629319550966156}",20,0,-118.27454007011737,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 3}",0
697,False,"{'a': 0.5, 'e': 0.7622786224916508}",20,7,-80.4224364725372,"{0: 5, 1: 4, 2: 3, 3: 0, 4: 1}",1
698,False,"{'a': 0.5, 'e': 0.7616245122863292}",25,0,-52.132326032797835,"{0: 20, 1: 0, 2: 2, 3: 3, 4: 0}",0
699,False,"{'a': 0.5, 'e': 0.7609696251479088}",30,0,-117.65043525662227,"{0: 19, 1: 1, 2: 9, 3: 0, 4: 1}",0
700,False,"{'a': 0.5, 'e': 0.7603139617444395}",25,0,-48.73344975309666,"{0: 19, 1: 2, 2: 2, 3: 2, 4: 0}",0
701,False,"{'a': 0.5, 'e': 0.7596575227447641}",30,0,-146.26959856262548,"{0: 21, 1: 2, 2: 4, 3: 0, 4: 3}",0
702,False,"{'a': 0.5, 'e': 0.7590003088185154}",20,0,-119.79660954606929,"{0: 11, 1: 3, 2: 2, 3: 3, 4: 1}",0
703,False,"{'a': 0.5, 'e': 0.7583423206361176}",20,15,-16.5371631114639,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
704,False,"{'a': 0.5, 'e': 0.7576835588687842}",20,0,-11.462021955857214,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
705,False,"{'a': 0.5, 'e': 0.7570240241885181}",20,0,-4.917252592119938,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
706,False,"{'a': 0.5, 'e': 0.7563637172681107}",25,0,-22.469759838615783,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 0}",1
707,False,"{'a': 0.5, 'e': 0.7557026387811409}",25,10,-168.2113701987458,"{0: 7, 1: 0, 2: 4, 3: 1, 4: 3}",1
708,False,"{'a': 0.5, 'e': 0.7550407894019746}",20,0,-34.612955630723185,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
709,False,"{'a': 0.5, 'e': 0.7543781698057647}",30,0,-79.90415566299846,"{0: 19, 1: 2, 2: 8, 3: 1, 4: 0}",0
710,False,"{'a': 0.5, 'e': 0.7537147806684491}",20,0,-13.781516802704292,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
711,False,"{'a': 0.5, 'e': 0.7530506226667512}",20,0,-19.023707903629262,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
712,False,"{'a': 0.5, 'e': 0.7523856964781783}",20,0,-29.29429584005821,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
713,False,"{'a': 0.5, 'e': 0.7517200027810217}",30,12,-142.7436685749201,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 3}",1
714,False,"{'a': 0.5, 'e': 0.7510535422543555}",25,17,14.290560509263392,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
715,False,"{'a': 0.5, 'e': 0.7503863155780359}",25,12,1.1533075016483274,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
716,False,"{'a': 0.5, 'e': 0.749718323432701}",20,4,-113.3319759751612,"{0: 10, 1: 0, 2: 3, 3: 1, 4: 2}",1
717,False,"{'a': 0.5, 'e': 0.7490495664997693}",30,19,-7.320441753323726,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
718,False,"{'a': 0.5, 'e': 0.7483800454614397}",30,0,-129.78491972146978,"{0: 20, 1: 2, 2: 6, 3: 0, 4: 2}",0
719,False,"{'a': 0.5, 'e': 0.7477097610006906}",20,0,-42.80531871440257,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
720,False,"{'a': 0.5, 'e': 0.7470387138012792}",20,0,-56.15099951622886,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
721,False,"{'a': 0.5, 'e': 0.7463669045477407}",30,16,4.465498458763092,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
722,False,"{'a': 0.5, 'e': 0.7456943339253875}",25,0,-30.527230577167153,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
723,False,"{'a': 0.5, 'e': 0.7450210026203089}",20,0,-73.63759662831467,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
724,False,"{'a': 0.5, 'e': 0.7443469113193703}",30,0,-14.954413893491544,"{0: 25, 1: 0, 2: 5, 3: 0, 4: 0}",0
725,False,"{'a': 0.5, 'e': 0.7436720607102119}",20,12,-10.236498626667146,"{0: 5, 1: 2, 2: 1, 3: 0, 4: 0}",1
726,False,"{'a': 0.5, 'e': 0.7429964514812488}",25,0,-61.930141922388,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
727,False,"{'a': 0.5, 'e': 0.7423200843216701}",20,0,-85.0932366377457,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
728,False,"{'a': 0.5, 'e': 0.7416429599214377}",25,0,-39.10673705088571,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
729,False,"{'a': 0.5, 'e': 0.7409650789712862}",20,0,-30.43555406693852,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
730,False,"{'a': 0.5, 'e': 0.7402864421627218}",25,2,-93.00988168168786,"{0: 14, 1: 4, 2: 3, 3: 1, 4: 1}",1
731,False,"{'a': 0.5, 'e': 0.7396070501880221}",20,0,-92.60492713052805,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
732,False,"{'a': 0.5, 'e': 0.7389269037402345}",20,0,-45.32560682590764,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
733,False,"{'a': 0.5, 'e': 0.7382460035131766}",20,0,-50.18647475895397,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
734,False,"{'a': 0.5, 'e': 0.7375643502014345}",20,3,-67.35573862048187,"{0: 9, 1: 2, 2: 5, 3: 1, 4: 0}",1
